Freq,HFSS,Milled,Measured
1.562,-0.891748824,-1.8524839,-3.0871217
1.563,-0.892299762,-1.8655032,-3.0940154
1.564,-0.89285946,-1.9013754,-3.1241412
1.565,-0.893428061,-1.8913951,-3.1533115
1.566,-0.894005711,-1.9079473,-3.1818552
1.567,-0.894592558,-1.9198105,-3.1922412
1.568,-0.895188748,-1.9668527,-3.2200141
1.569,-0.895794429,-1.9713706,-3.2305832
1.57,-0.89640975,-1.9874314,-3.2476408
1.571,-0.897034861,-1.9911811,-3.2829914
1.572,-0.897669912,-2.0074031,-3.3158865
1.573,-0.898315054,-2.0144439,-3.3345633
1.574,-0.898970438,-2.0414989,-3.3259583
1.575,-0.899636218,-2.0218945,-3.3883772
1.576,-0.900312545,-2.0401046,-3.3632553
1.577,-0.900999575,-2.04968,-3.3925164
1.578,-0.901697461,-2.0822895,-3.441036
1.579,-0.90240636,-2.0817564,-3.4386091
1.58,-0.903126426,-2.096081,-3.4602997
1.581,-0.903857816,-2.1026809,-3.4904146
1.582,-0.904600689,-2.1322994,-3.5296385
1.583,-0.905355201,-2.1419463,-3.5439873
1.584,-0.906121511,-2.1408546,-3.550873
1.585,-0.906899779,-2.1620448,-3.5833604
1.586,-0.907690165,-2.1792901,-3.6031432
1.587,-0.908492828,-2.1983736,-3.6255987
1.588,-0.909307932,-2.2057621,-3.6553617
1.589,-0.910135636,-2.2211285,-3.6542866
1.59,-0.910976104,-2.2319818,-3.6898959
1.591,-0.911829498,-2.2010021,-3.6659954
1.592,-0.912695982,-2.2590766,-3.7270184
1.593,-0.913575722,-2.2438242,-3.7323997
1.594,-0.91446888,-2.2324235,-3.726876
1.595,-0.915375623,-2.2744982,-3.7749639
1.596,-0.916296116,-2.3098917,-3.8068478
1.597,-0.917230527,-2.3042016,-3.8258078
1.598,-0.918179021,-2.3143585,-3.8357484
1.599,-0.919141767,-2.3151417,-3.8960314
1.6,-0.920118933,-2.3424652,-3.8799767
1.601,-0.921110688,-2.3712432,-3.9303725
1.602,-0.922117199,-2.3811591,-3.9268422
1.603,-0.923138638,-2.3937659,-3.9414933
1.604,-0.924175174,-2.3837247,-3.9816334
1.605,-0.925226977,-2.453891,-4.0068035
1.606,-0.926294219,-2.4205074,-4.0047474
1.607,-0.927377071,-2.4517598,-4.0349917
1.608,-0.928475705,-2.4587948,-4.051753
1.609,-0.929590294,-2.4676163,-4.0733595
1.61,-0.93072101,-2.4504025,-4.0851741
1.611,-0.931868026,-2.4846349,-4.1078229
1.612,-0.933031516,-2.4925165,-4.1175919
1.613,-0.934211654,-2.522589,-4.1550565
1.614,-0.935408614,-2.5385418,-4.1655488
1.615,-0.936622572,-2.5442944,-4.1708541
1.616,-0.937853701,-2.5591543,-4.2152247
1.617,-0.939102177,-2.5938828,-4.2483735
1.618,-0.940368176,-2.5963428,-4.2853456
1.619,-0.941651875,-2.5869381,-4.2758083
1.62,-0.942953448,-2.5881488,-4.3023105
1.621,-0.944273074,-2.620204,-4.3300004
1.622,-0.945610929,-2.6428251,-4.3456182
1.623,-0.946967189,-2.665607,-4.3628249
1.624,-0.948342033,-2.6565526,-4.3832555
1.625,-0.949735637,-2.671169,-4.4104772
1.626,-0.951148181,-2.6910672,-4.4323387
1.627,-0.952579841,-2.6971912,-4.4418478
1.628,-0.954030796,-2.7261007,-4.4721546
1.629,-0.955501225,-2.7508032,-4.5014076
1.63,-0.956991306,-2.7519622,-4.5177779
1.631,-0.958501217,-2.7447367,-4.512012
1.632,-0.960031138,-2.7716055,-4.5436893
1.633,-0.961581248,-2.7579527,-4.548214
1.634,-0.963151725,-2.8088765,-4.5912561
1.635,-0.964742749,-2.8082805,-4.5915279
1.636,-0.9663545,-2.8140781,-4.6274161
1.637,-0.967987155,-2.794203,-4.6161728
1.638,-0.969640895,-2.834034,-4.6443129
1.639,-0.9713159,-2.8602345,-4.6817937
1.64,-0.973012348,-2.8293393,-4.674437
1.641,-0.974730418,-2.8638361,-4.7060099
1.642,-0.976470291,-2.8966451,-4.7448812
1.643,-0.978232146,-2.9102724,-4.7402287
1.644,-0.980016161,-2.9183893,-4.7484722
1.645,-0.981822517,-2.9255321,-4.7760253
1.646,-0.983651391,-2.9701831,-4.8283339
1.647,-0.985502964,-2.9673045,-4.832859
1.648,-0.987377414,-2.9973004,-4.8691816
1.649,-0.989274919,-3.0069907,-4.8801575
1.65,-0.99119566,-2.9854445,-4.875917
1.651,-0.993139813,-3.0391014,-4.9262962
1.652,-0.995107557,-3.0508721,-4.9345469
1.653,-0.997099071,-3.0503075,-4.9457722
1.654,-0.999114532,-3.0682192,-4.9765797
1.655,-1.001154117,-3.1024826,-5.0219698
1.656,-1.003218004,-3.093889,-4.9912748
1.657,-1.005306371,-3.1005385,-5.0113053
1.658,-1.007419393,-3.1238661,-5.0676212
1.659,-1.009557247,-3.1179564,-5.0709581
1.66,-1.01172011,-3.133863,-5.0591054
1.661,-1.013908157,-3.1450756,-5.0814404
1.662,-1.016121564,-3.1680164,-5.1062775
1.663,-1.018360505,-3.1680045,-5.1069555
1.664,-1.020625156,-3.2034822,-5.1584463
1.665,-1.02291569,-3.1887782,-5.1428356
1.666,-1.025232281,-3.2309902,-5.2056541
1.667,-1.027575102,-3.2483912,-5.2118378
1.668,-1.029944326,-3.2588701,-5.2461023
1.669,-1.032340126,-3.2706652,-5.2562132
1.67,-1.034762674,-3.2873845,-5.2662153
1.671,-1.03721214,-3.2668233,-5.2587638
1.672,-1.039688695,-3.2940521,-5.2862525
1.673,-1.042192509,-3.3201623,-5.3132992
1.674,-1.044723752,-3.2718821,-5.2952843
1.675,-1.047282593,-3.3600771,-5.3473868
1.676,-1.049869199,-3.352844,-5.3632507
1.677,-1.05248374,-3.3423917,-5.3607655
1.678,-1.05512638,-3.353621,-5.3993759
1.679,-1.057797287,-3.3899422,-5.4503465
1.68,-1.060496627,-3.3833382,-5.4244471
1.681,-1.063224563,-3.4128628,-5.4248433
1.682,-1.06598126,-3.4278378,-5.4347148
1.683,-1.068766881,-3.4538953,-5.4858589
1.684,-1.071581589,-3.4239161,-5.4809122
1.685,-1.074425544,-3.4723275,-5.4885502
1.686,-1.077298909,-3.4780674,-5.5310884
1.687,-1.080201842,-3.4788616,-5.5020967
1.688,-1.083134503,-3.510112,-5.5499802
1.689,-1.08609705,-3.5065117,-5.538682
1.69,-1.08908964,-3.5241892,-5.5655923
1.691,-1.092112429,-3.5492117,-5.6081934
1.692,-1.095165573,-3.5630221,-5.6060076
1.693,-1.098249226,-3.563597,-5.6145473
1.694,-1.101363541,-3.5743899,-5.629775
1.695,-1.10450867,-3.5923967,-5.6111927
1.696,-1.107684766,-3.6007321,-5.6539288
1.697,-1.110891976,-3.6073086,-5.6690159
1.698,-1.114130452,-3.6096907,-5.70682
1.699,-1.117400341,-3.6427135,-5.6981764
1.7,-1.120701789,-3.6515689,-5.7227054
1.701,-1.124034943,-3.6705551,-5.715518
1.702,-1.127399946,-3.6726067,-5.7390804
1.703,-1.130796943,-3.7077417,-5.7535458
1.704,-1.134226075,-3.7021394,-5.7537856
1.705,-1.137687483,-3.7152371,-5.797832
1.706,-1.141181308,-3.7295225,-5.7860603
1.707,-1.144707686,-3.7129831,-5.7855897
1.708,-1.148266755,-3.7442148,-5.8332195
1.709,-1.151858651,-3.787812,-5.8620825
1.71,-1.155483509,-3.779768,-5.8497114
1.711,-1.159141461,-3.7823544,-5.8334837
1.712,-1.162832639,-3.779644,-5.8779335
1.713,-1.166557174,-3.7977853,-5.8889222
1.714,-1.170315194,-3.8546824,-5.9173083
1.715,-1.174106826,-3.834769,-5.9031024
1.716,-1.177932197,-3.8470304,-5.9207478
1.717,-1.181791431,-3.8684394,-5.9286952
1.718,-1.185684652,-3.8913286,-5.9786167
1.719,-1.18961198,-3.8707664,-5.9510655
1.72,-1.193573535,-3.8858039,-5.9558358
1.721,-1.197569437,-3.9012578,-5.9693303
1.722,-1.201599801,-3.9412425,-5.996098
1.723,-1.205664743,-3.9083149,-5.9902406
1.724,-1.209764377,-3.9190202,-6.008101
1.725,-1.213898814,-3.9475636,-6.0151143
1.726,-1.218068166,-3.9709702,-6.0598049
1.727,-1.22227254,-3.9849095,-6.0429096
1.728,-1.226512043,-3.975632,-6.0629945
1.729,-1.230786782,-4.0012131,-6.0612264
1.73,-1.235096858,-3.9834211,-6.0660548
1.731,-1.239442375,-4.0128384,-6.0685439
1.732,-1.243823432,-4.0163407,-6.0742826
1.733,-1.248240128,-4.0595236,-6.0885468
1.734,-1.252692558,-4.0312123,-6.0712919
1.735,-1.257180818,-4.0341358,-6.1029835
1.736,-1.261705,-4.0347652,-6.1349578
1.737,-1.266265195,-4.0897403,-6.1154695
1.738,-1.270861493,-4.0657477,-6.1123867
1.739,-1.27549398,-4.1044378,-6.1580887
1.74,-1.280162742,-4.1142654,-6.1325011
1.741,-1.284867862,-4.1290727,-6.146019
1.742,-1.289609421,-4.150609,-6.1758237
1.743,-1.2943875,-4.1480923,-6.1571546
1.744,-1.299202174,-4.1221457,-6.1470833
1.745,-1.304053521,-4.1522932,-6.148993
1.746,-1.308941614,-4.1820073,-6.2088451
1.747,-1.313866523,-4.1751499,-6.1963172
1.748,-1.318828319,-4.2228909,-6.2133074
1.749,-1.323827068,-4.1942525,-6.202002
1.75,-1.328862837,-4.2159138,-6.2041125
1.751,-1.333935688,-4.2296252,-6.2038627
1.752,-1.339045683,-4.2417316,-6.2179985
1.753,-1.34419288,-4.2575631,-6.2178559
1.754,-1.349377337,-4.2748823,-6.2311568
1.755,-1.354599108,-4.2477427,-6.1982565
1.756,-1.359858246,-4.2900252,-6.211545
1.757,-1.365154801,-4.2716689,-6.2415819
1.758,-1.370488822,-4.2873812,-6.211658
1.759,-1.375860355,-4.2754483,-6.207365
1.76,-1.381269444,-4.3171401,-6.2297597
1.761,-1.38671613,-4.3339543,-6.2183762
1.762,-1.392200452,-4.3719311,-6.2869449
1.763,-1.397722449,-4.3664961,-6.2601614
1.764,-1.403282155,-4.34621,-6.2302823
1.765,-1.408879602,-4.3338981,-6.2414727
1.766,-1.414514822,-4.376184,-6.2858515
1.767,-1.420187842,-4.3812685,-6.2693229
1.768,-1.425898687,-4.3564563,-6.2531223
1.769,-1.431647383,-4.4103084,-6.2727184
1.77,-1.437433949,-4.3998909,-6.2639742
1.771,-1.443258405,-4.3830528,-6.2338443
1.772,-1.449120767,-4.4385023,-6.2738767
1.773,-1.455021049,-4.4388962,-6.2804475
1.774,-1.460959264,-4.440526,-6.2321801
1.775,-1.46693542,-4.4400234,-6.2579994
1.776,-1.472949525,-4.4412456,-6.2466445
1.777,-1.479001584,-4.4584475,-6.2667918
1.778,-1.485091598,-4.5001774,-6.2538199
1.779,-1.491219568,-4.4662313,-6.241015
1.78,-1.497385492,-4.4743147,-6.2470541
1.781,-1.503589363,-4.4499025,-6.2188635
1.782,-1.509831176,-4.4754415,-6.2311792
1.783,-1.51611092,-4.5241284,-6.2411437
1.784,-1.522428583,-4.5008812,-6.2222052
1.785,-1.528784151,-4.5091286,-6.2125368
1.786,-1.535177606,-4.5272813,-6.2323956
1.787,-1.541608929,-4.5373497,-6.2317057
1.788,-1.548078098,-4.5513492,-6.209075
1.789,-1.554585089,-4.5269923,-6.1982293
1.79,-1.561129874,-4.5632563,-6.2282329
1.791,-1.567712425,-4.5774193,-6.2382536
1.792,-1.57433271,-4.5444956,-6.1973004
1.793,-1.580990693,-4.5473523,-6.1893711
1.794,-1.58768634,-4.5726795,-6.1776328
1.795,-1.594419609,-4.5963101,-6.1651678
1.796,-1.60119046,-4.5522799,-6.157135
1.797,-1.607998849,-4.5912504,-6.1623883
1.798,-1.614844728,-4.5887818,-6.1549253
1.799,-1.621728049,-4.6177483,-6.1670032
1.8,-1.628648759,-4.6155505,-6.1293826
1.801,-1.635606805,-4.585844,-6.1237984
1.802,-1.64260213,-4.6306663,-6.1067042
1.803,-1.649634675,-4.6234703,-6.1131659
1.804,-1.656704379,-4.6555004,-6.1093111
1.805,-1.663811176,-4.645349,-6.1221924
1.806,-1.670955001,-4.6700792,-6.1122704
1.807,-1.678135785,-4.6669865,-6.105298
1.808,-1.685353455,-4.6420016,-6.0526643
1.809,-1.692607938,-4.6772776,-6.0654664
1.81,-1.699899158,-4.6798501,-6.0421076
1.811,-1.707227034,-4.6708922,-6.0238538
1.812,-1.714591487,-4.6989026,-6.0279722
1.813,-1.721992431,-4.6903,-6.0323601
1.814,-1.72942978,-4.67943,-6.0068178
1.815,-1.736903446,-4.6851397,-5.9951243
1.816,-1.744413337,-4.6973734,-5.9558382
1.817,-1.751959359,-4.7032361,-5.9598966
1.818,-1.759541415,-4.687746,-5.9365554
1.819,-1.767159408,-4.707458,-5.9362779
1.82,-1.774813235,-4.7024407,-5.9305253
1.821,-1.782502794,-4.6857119,-5.9152164
1.822,-1.790227978,-4.7454162,-5.9171848
1.823,-1.797988678,-4.7312002,-5.8549681
1.824,-1.805784785,-4.7380414,-5.8885403
1.825,-1.813616183,-4.7274694,-5.8510184
1.826,-1.821482758,-4.7544699,-5.8680406
1.827,-1.829384391,-4.7569218,-5.8048429
1.828,-1.837320962,-4.732018,-5.7918215
1.829,-1.845292348,-4.7456779,-5.7813268
1.83,-1.853298424,-4.7591701,-5.7765627
1.831,-1.861339061,-4.7336435,-5.7480164
1.832,-1.86941413,-4.7709107,-5.7472181
1.833,-1.877523498,-4.764328,-5.7101336
1.834,-1.88566703,-4.7912745,-5.7167954
1.835,-1.89384459,-4.7919893,-5.7097316
1.836,-1.902056038,-4.7751789,-5.6346741
1.837,-1.910301232,-4.7651482,-5.6225734
1.838,-1.918580028,-4.7884011,-5.6455383
1.839,-1.92689228,-4.7687674,-5.6244206
1.84,-1.935237839,-4.7721715,-5.6172991
1.841,-1.943616554,-4.8213849,-5.5870581
1.842,-1.952028272,-4.7733831,-5.5528331
1.843,-1.960472837,-4.7771883,-5.5324187
1.844,-1.968950092,-4.8015308,-5.513979
1.845,-1.977459876,-4.7892838,-5.4989786
1.846,-1.986002029,-4.78615,-5.4719596
1.847,-1.994576384,-4.7869105,-5.4683366
1.848,-2.003182776,-4.8011575,-5.4322271
1.849,-2.011821036,-4.7943239,-5.4059625
1.85,-2.020490993,-4.7929225,-5.3966227
1.851,-2.029192474,-4.7910347,-5.3987651
1.852,-2.037925303,-4.809442,-5.3791971
1.853,-2.046689304,-4.8100858,-5.3447356
1.854,-2.055484297,-4.8189826,-5.340106
1.855,-2.0643101,-4.7802439,-5.3009105
1.856,-2.073166529,-4.8175373,-5.2906852
1.857,-2.0820534,-4.8046861,-5.2625327
1.858,-2.090970523,-4.8042412,-5.2252688
1.859,-2.09991771,-4.7784009,-5.1988392
1.86,-2.108894767,-4.800992,-5.20783
1.861,-2.117901503,-4.8049173,-5.1671519
1.862,-2.126937719,-4.8022828,-5.1440153
1.863,-2.136003219,-4.8024292,-5.1165605
1.864,-2.145097803,-4.8278708,-5.1205006
1.865,-2.154221269,-4.7983136,-5.0460739
1.866,-2.163373413,-4.8242941,-5.06567
1.867,-2.172554029,-4.7706618,-5.0217996
1.868,-2.18176291,-4.7670317,-4.9968271
1.869,-2.190999847,-4.7936616,-4.9619255
1.87,-2.200264627,-4.7961798,-4.9489865
1.871,-2.209557038,-4.8036089,-4.9470878
1.872,-2.218876864,-4.7901969,-4.9095178
1.873,-2.22822389,-4.7957773,-4.8607216
1.874,-2.237597895,-4.8073487,-4.8473387
1.875,-2.24699866,-4.7684016,-4.8142748
1.876,-2.256425962,-4.7974854,-4.8060441
1.877,-2.265879577,-4.768826,-4.7827721
1.878,-2.275359279,-4.7750511,-4.7616429
1.879,-2.284864841,-4.7966409,-4.7275004
1.88,-2.294396034,-4.7605829,-4.7253141
1.881,-2.303952626,-4.7597151,-4.686903
1.882,-2.313534386,-4.7819271,-4.6760755
1.883,-2.323141078,-4.7300587,-4.6555166
1.884,-2.332772467,-4.7259154,-4.6205797
1.885,-2.342428316,-4.7559381,-4.6283536
1.886,-2.352108385,-4.7520499,-4.6042147
1.887,-2.361812433,-4.754571,-4.5815592
1.888,-2.371540219,-4.7378783,-4.5577383
1.889,-2.381291498,-4.7555709,-4.5495939
1.89,-2.391066025,-4.7282319,-4.5303035
1.891,-2.400863554,-4.7417507,-4.4992781
1.892,-2.410683835,-4.7460666,-4.4815812
1.893,-2.42052662,-4.7317314,-4.4739985
1.894,-2.430391656,-4.7016454,-4.4352665
1.895,-2.440278692,-4.7097998,-4.4045186
1.896,-2.450187472,-4.7105317,-4.4229755
1.897,-2.460117741,-4.708324,-4.4054818
1.898,-2.470069243,-4.6775718,-4.3729062
1.899,-2.480041719,-4.7122312,-4.3713789
1.9,-2.490034909,-4.6743965,-4.3558593
1.901,-2.500048553,-4.6554637,-4.3144488
1.902,-2.510082387,-4.6639662,-4.3059568
1.903,-2.520136149,-4.6799722,-4.3301411
1.904,-2.530209573,-4.6888194,-4.345943
1.905,-2.540302394,-4.6571693,-4.2779703
1.906,-2.550414343,-4.6501899,-4.2734571
1.907,-2.560545153,-4.6276512,-4.2968264
1.908,-2.570694553,-4.6235404,-4.2496419
1.909,-2.580862273,-4.6094422,-4.2536621
1.91,-2.59104804,-4.5959358,-4.220027
1.911,-2.60125158,-4.6499753,-4.2556171
1.912,-2.611472621,-4.6071925,-4.2422733
1.913,-2.621710885,-4.5905046,-4.2124696
1.914,-2.631966096,-4.6035314,-4.2269073
1.915,-2.642237977,-4.5920286,-4.2230577
1.916,-2.652526248,-4.5760713,-4.2372541
1.917,-2.662830631,-4.5519924,-4.2406359
1.918,-2.673150843,-4.5635657,-4.2395554
1.919,-2.683486603,-4.557631,-4.2138815
1.92,-2.693837628,-4.5380054,-4.2341189
1.921,-2.704203634,-4.5144224,-4.1976161
1.922,-2.714584337,-4.5194149,-4.2386265
1.923,-2.724979451,-4.5011358,-4.255178
1.924,-2.735388688,-4.4724422,-4.24787
1.925,-2.745811762,-4.4820795,-4.2406969
1.926,-2.756248384,-4.4589601,-4.2719331
1.927,-2.766698264,-4.4814296,-4.2627625
1.928,-2.777161113,-4.4750018,-4.2930622
1.929,-2.787636639,-4.4299121,-4.2576447
1.93,-2.798124551,-4.4430342,-4.3064699
1.931,-2.808624555,-4.4528112,-4.3280606
1.932,-2.81913636,-4.4374523,-4.3551917
1.933,-2.829659669,-4.4002705,-4.4084659
1.934,-2.840194189,-4.3978124,-4.3676434
1.935,-2.850739623,-4.3937268,-4.4042287
1.936,-2.861295676,-4.3975086,-4.4376817
1.937,-2.87186205,-4.3771138,-4.4606075
1.938,-2.882438447,-4.3548818,-4.4716773
1.939,-2.89302457,-4.3527365,-4.540123
1.94,-2.903620117,-4.2944832,-4.4903936
1.941,-2.914224791,-4.3198338,-4.5834599
1.942,-2.924838291,-4.3096757,-4.6115117
1.943,-2.935460315,-4.2965574,-4.6658254
1.944,-2.946090562,-4.2547302,-4.6578503
1.945,-2.95672873,-4.2855415,-4.7031989
1.946,-2.967374515,-4.2817512,-4.7591462
1.947,-2.978027616,-4.2543797,-4.7903409
1.948,-2.988687728,-4.2348013,-4.8428059
1.949,-2.999354546,-4.2226992,-4.8454018
1.95,-3.010027766,-4.2108049,-4.932188
1.951,-3.020707082,-4.1816993,-4.9462767
1.952,-3.031392189,-4.1601973,-4.9757662
1.953,-3.04208278,-4.1525512,-5.0392923
1.954,-3.052778549,-4.1601543,-5.1164556
1.955,-3.063479188,-4.1179595,-5.1587596
1.956,-3.07418439,-4.138268,-5.2381063
1.957,-3.084893847,-4.093133,-5.286037
1.958,-3.09560725,-4.1040673,-5.3885322
1.959,-3.10632429,-4.1195865,-5.4363809
1.96,-3.117044659,-4.0951939,-5.4961882
1.961,-3.127768047,-4.0572133,-5.5683661
1.962,-3.138494144,-4.0614486,-5.6491885
1.963,-3.14922264,-3.9928041,-5.724339
1.964,-3.159953224,-3.9552517,-5.814847
1.965,-3.170685585,-3.9883585,-5.9238162
1.966,-3.181419413,-3.9664826,-5.9893055
1.967,-3.192154396,-3.9538009,-6.1023793
1.968,-3.202890223,-3.9734449,-6.2356772
1.969,-3.213626581,-3.9172316,-6.3196425
1.97,-3.224363158,-3.9198246,-6.4214339
1.971,-3.235099642,-3.8644447,-6.5224953
1.972,-3.24583572,-3.888782,-6.7068582
1.973,-3.25657108,-3.8728614,-6.7772655
1.974,-3.267305408,-3.8492243,-6.9233842
1.975,-3.278038391,-3.8277149,-7.0514998
1.976,-3.288769716,-3.814862,-7.2515831
1.977,-3.299499068,-3.7972145,-7.3395357
1.978,-3.310226135,-3.7604146,-7.4896488
1.979,-3.320950603,-3.7400482,-7.6543908
1.98,-3.331672156,-3.743129,-7.818521
1.981,-3.342390482,-3.7175086,-7.9606142
1.982,-3.353105265,-3.7270136,-8.1887846
1.983,-3.363816192,-3.6812294,-8.3227577
1.984,-3.374522948,-3.6646183,-8.5011835
1.985,-3.385225218,-3.6747699,-8.6920919
1.986,-3.395922687,-3.627944,-8.8620453
1.987,-3.406615041,-3.6223705,-9.0469742
1.988,-3.417301964,-3.5924222,-9.2713337
1.989,-3.427983143,-3.5862219,-9.485424
1.99,-3.438658261,-3.5442092,-9.6712255
1.991,-3.449327004,-3.5039825,-9.870636
1.992,-3.459989057,-3.548938,-10.145736
1.993,-3.470644105,-3.4888127,-10.334414
1.994,-3.481291832,-3.4619358,-10.5735
1.995,-3.491931923,-3.4808772,-10.795345
1.996,-3.502564064,-3.4537623,-11.051375
1.997,-3.513187938,-3.4143662,-11.255515
1.998,-3.523803232,-3.3972571,-11.530578
1.999,-3.53440963,-3.378468,-11.777659
2,-3.545006816,-3.3651679,-12.018327
2.001,-3.555594476,-3.3185699,-12.287721
2.002,-3.566172294,-3.3407264,-12.561708
2.003,-3.576739956,-3.3091536,-12.784649
2.004,-3.587297146,-3.2988698,-13.050148
2.005,-3.59784355,-3.2759547,-13.313606
2.006,-3.608378853,-3.2653437,-13.588496
2.007,-3.61890274,-3.1944561,-13.842876
2.008,-3.629414896,-3.2151732,-14.119942
2.009,-3.639915007,-3.1541419,-14.38387
2.01,-3.650402757,-3.155493,-14.650526
2.011,-3.660877833,-3.1215949,-14.902607
2.012,-3.67133992,-3.1371312,-15.202706
2.013,-3.681788704,-3.1040685,-15.469691
2.014,-3.69222387,-3.1028066,-15.757601
2.015,-3.702645104,-3.0413902,-16.022154
2.016,-3.713052093,-3.0523956,-16.315905
2.017,-3.723444521,-3.013195,-16.596451
2.018,-3.733822077,-3.0256522,-16.890211
2.019,-3.744184445,-2.9978902,-17.1332
2.02,-3.754531312,-2.977396,-17.458481
2.021,-3.764862364,-2.8977969,-17.671307
2.022,-3.775177289,-2.9219902,-17.99301
2.023,-3.785475773,-2.9259217,-18.325026
2.024,-3.795757503,-2.876621,-18.56732
2.025,-3.806022166,-2.8804755,-18.863407
2.026,-3.816269449,-2.8414037,-19.128653
2.027,-3.82649904,-2.8243501,-19.41061
2.028,-3.836710625,-2.8266528,-19.708586
2.029,-3.846903893,-2.8087099,-19.997232
2.03,-3.857078531,-2.775106,-20.288399
2.031,-3.867234227,-2.7868555,-20.596222
2.032,-3.877370669,-2.726759,-20.846788
2.033,-3.887487545,-2.7214248,-21.128061
2.034,-3.897584544,-2.7009475,-21.420158
2.035,-3.907661354,-2.6901004,-21.708256
2.036,-3.917717663,-2.6691394,-21.979609
2.037,-3.927753161,-2.6733022,-22.26207
2.038,-3.937767537,-2.6179895,-22.538824
2.039,-3.947760478,-2.5724888,-22.840466
2.04,-3.957731676,-2.6333528,-23.164825
2.041,-3.967680818,-2.5863991,-23.386675
2.042,-3.977607595,-2.579288,-23.690857
2.043,-3.987511697,-2.5675464,-23.987719
2.044,-3.997392812,-2.5395174,-24.282829
2.045,-4.007250632,-2.5133498,-24.576797
2.046,-4.017084846,-2.5246994,-24.825197
2.047,-4.026895145,-2.4497721,-25.076086
2.048,-4.03668122,-2.4652891,-25.350027
2.049,-4.04644276,-2.4485633,-25.64216
2.05,-4.056179457,-2.4680095,-25.930136
2.051,-4.065891002,-2.447057,-26.209597
2.052,-4.075577086,-2.432744,-26.539818
2.053,-4.0852374,-2.4033124,-26.778269
2.054,-4.094871636,-2.4085298,-27.077362
2.055,-4.104479484,-2.3981538,-27.370331
2.056,-4.114060638,-2.393924,-27.669989
2.057,-4.123614789,-2.3927808,-27.967976
2.058,-4.133141629,-2.3669834,-28.18399
2.059,-4.14264085,-2.3716631,-28.47377
2.06,-4.152112144,-2.3581479,-28.735968
2.061,-4.161555204,-2.3329041,-29.000235
2.062,-4.170969723,-2.3292689,-29.305561
2.063,-4.180355394,-2.317971,-29.563351
2.064,-4.189711908,-2.3355098,-29.846275
2.065,-4.19903896,-2.2901709,-30.105829
2.066,-4.208336243,-2.2861218,-30.467014
2.067,-4.21760345,-2.3036017,-30.711832
2.068,-4.226840274,-2.296447,-30.968069
2.069,-4.236046409,-2.2697525,-31.256853
2.07,-4.245221548,-2.2758682,-31.543892
2.071,-4.254365387,-2.2592199,-31.753347
2.072,-4.263477617,-2.2370019,-32.035347
2.073,-4.272557935,-2.2505119,-32.377605
2.074,-4.281606033,-2.2804718,-32.630871
2.075,-4.290621606,-2.2578576,-32.85313
2.076,-4.299604349,-2.2418168,-33.168697
2.077,-4.308553956,-2.2462029,-33.438072
2.078,-4.317470122,-2.2473321,-33.759563
2.079,-4.326352541,-2.2654638,-34.094501
2.08,-4.335200909,-2.2808425,-34.281643
2.081,-4.34401492,-2.2452278,-34.582333
2.082,-4.352794269,-2.2771356,-34.819164
2.083,-4.361538652,-2.2654727,-35.101921
2.084,-4.370247763,-2.2683449,-35.338436
2.085,-4.378921299,-2.2962968,-35.555794
2.086,-4.387558954,-2.2569051,-35.816498
2.087,-4.396160424,-2.2908144,-36.160103
2.088,-4.404725404,-2.2997932,-36.40213
2.089,-4.41325359,-2.2981877,-36.710617
2.09,-4.421744678,-2.3246863,-37.024353
2.091,-4.430198363,-2.2940507,-37.258072
2.092,-4.438614341,-2.3184633,-37.573345
2.093,-4.446992309,-2.3132765,-37.797634
2.094,-4.455331961,-2.3544786,-38.037415
2.095,-4.463632994,-2.3206017,-38.340332
2.096,-4.471895104,-2.3730297,-38.780964
2.097,-4.480117987,-2.3595359,-38.800774
2.098,-4.488301339,-2.3937879,-39.120079
2.099,-4.496444856,-2.3960266,-39.399174
2.1,-4.504548234,-2.3902507,-39.762894
2.101,-4.512611169,-2.4296343,-40.036465
2.102,-4.520633358,-2.4225059,-40.250362
2.103,-4.528614497,-2.4668529,-40.614067
2.104,-4.536554281,-2.4681799,-40.754791
2.105,-4.544452407,-2.4637616,-40.992668
2.106,-4.552308572,-2.4660783,-41.433521
2.107,-4.560122471,-2.5166581,-41.526283
2.108,-4.5678938,-2.5301588,-42.050655
2.109,-4.575622257,-2.5523767,-42.206318
2.11,-4.583307536,-2.5385582,-42.379311
2.111,-4.590949335,-2.6003551,-42.698784
2.112,-4.598547349,-2.602984,-42.945068
2.113,-4.606101274,-2.6198282,-43.214676
2.114,-4.613610806,-2.6166241,-43.545109
2.115,-4.621075642,-2.6706064,-43.781643
2.116,-4.628495478,-2.6788762,-44.027267
2.117,-4.635870009,-2.6974072,-44.386017
2.118,-4.643198932,-2.7151797,-44.695892
2.119,-4.650481941,-2.743845,-44.890541
2.12,-4.657718734,-2.7529535,-45.253361
2.121,-4.664909005,-2.8061249,-45.420822
2.122,-4.672052451,-2.7794433,-45.57555
2.123,-4.679148767,-2.8395441,-46.228542
2.124,-4.686197649,-2.8321607,-46.221981
2.125,-4.693198792,-2.8419728,-46.38028
2.126,-4.700151891,-2.876864,-46.968704
2.127,-4.707056642,-2.9257522,-46.799728
2.128,-4.71391274,-2.9732563,-47.270416
2.129,-4.720719881,-2.9371965,-47.321236
2.13,-4.727477758,-2.9356399,-47.662956
