Freq,Thru
2176000000,-0.085310064
2177000000,-0.08515314
2178000000,-0.084994502
2179000000,-0.084836327
2180000000,-0.084680177
2181000000,-0.084521182
2182000000,-0.084364854
2183000000,-0.084207833
2184000000,-0.084051631
2185000000,-0.083894938
2186000000,-0.083738633
2187000000,-0.083581626
2188000000,-0.083425716
2189000000,-0.083270177
2190000000,-0.083114833
2191000000,-0.082959123
2192000000,-0.082805246
2193000000,-0.082647778
2194000000,-0.082494728
2195000000,-0.082340114
2196000000,-0.082184233
2197000000,-0.082030959
2198000000,-0.081877053
2199000000,-0.081722014
2200000000,-0.081568874
2201000000,-0.081414543
2202000000,-0.081262499
2203000000,-0.081106842
2204000000,-0.080954865
2205000000,-0.080802396
2206000000,-0.080648661
2207000000,-0.080495745
2208000000,-0.080342904
2209000000,-0.080191396
2210000000,-0.080039322
2211000000,-0.079885989
2212000000,-0.079735823
2213000000,-0.079583392
2214000000,-0.079432413
2215000000,-0.079280101
2216000000,-0.07912989
2217000000,-0.07897754
2218000000,-0.078827016
2219000000,-0.078675933
2220000000,-0.078525297
2221000000,-0.078376189
2222000000,-0.078226827
2223000000,-0.078075767
2224000000,-0.077926792
2225000000,-0.077777199
2226000000,-0.077627286
2227000000,-0.077479027
2228000000,-0.077329941
2229000000,-0.077182144
2230000000,-0.077034093
2231000000,-0.07688535
2232000000,-0.076736987
2233000000,-0.076588504
2234000000,-0.076441683
2235000000,-0.076293528
2236000000,-0.076146394
2237000000,-0.07599964
2238000000,-0.075852193
2239000000,-0.075705774
2240000000,-0.075559728
2241000000,-0.07541313
2242000000,-0.075267278
2243000000,-0.075121008
2244000000,-0.074974045
2245000000,-0.074829482
2246000000,-0.074683413
2247000000,-0.074538738
2248000000,-0.074394517
2249000000,-0.074248523
2250000000,-0.074103549
2251000000,-0.073959537
2252000000,-0.073814251
2253000000,-0.073671065
2254000000,-0.073525473
2255000000,-0.073381975
2256000000,-0.073237851
2257000000,-0.073094822
2258000000,-0.072951525
2259000000,-0.072809264
2260000000,-0.072664857
2261000000,-0.072521776
2262000000,-0.072379507
2263000000,-0.072237395
2264000000,-0.072094016
2265000000,-0.071952529
2266000000,-0.07181105
2267000000,-0.071668312
2268000000,-0.071527101
2269000000,-0.071385838
2270000000,-0.071243882
2271000000,-0.071102299
2272000000,-0.070961177
2273000000,-0.070821002
2274000000,-0.070679061
2275000000,-0.07053908
2276000000,-0.070398539
2277000000,-0.070258312
2278000000,-0.070118099
2279000000,-0.069979779
2280000000,-0.069839261
2281000000,-0.069699258
2282000000,-0.069560647
2283000000,-0.069422342
2284000000,-0.069283552
2285000000,-0.069143564
2286000000,-0.069004968
2287000000,-0.06886746
2288000000,-0.068729259
2289000000,-0.068591945
2290000000,-0.068454005
2291000000,-0.068315364
2292000000,-0.068178825
2293000000,-0.068041667
2294000000,-0.067904957
2295000000,-0.067767985
2296000000,-0.067632109
2297000000,-0.0674951
2298000000,-0.067359477
2299000000,-0.067223169
2300000000,-0.067086369
2301000000,-0.066950455
2302000000,-0.066814922
2303000000,-0.066679262
2304000000,-0.06654413
2305000000,-0.066410884
2306000000,-0.066274866
2307000000,-0.066138357
2308000000,-0.066004246
2309000000,-0.06587065
2310000000,-0.065736294
2311000000,-0.065601386
2312000000,-0.065467432
2313000000,-0.065333992
2314000000,-0.065201372
2315000000,-0.065067552
2316000000,-0.064933747
2317000000,-0.064801402
2318000000,-0.064667724
2319000000,-0.064534701
2320000000,-0.064402133
2321000000,-0.064268939
2322000000,-0.064136922
2323000000,-0.064005062
2324000000,-0.063873157
2325000000,-0.063741483
2326000000,-0.063608624
2327000000,-0.063477419
2328000000,-0.063344955
2329000000,-0.063214377
2330000000,-0.063082889
2331000000,-0.062952064
2332000000,-0.062820189
2333000000,-0.062690049
2334000000,-0.06255836
2335000000,-0.062428344
2336000000,-0.062296987
2337000000,-0.062167294
2338000000,-0.062037341
2339000000,-0.061906334
2340000000,-0.06177628
2341000000,-0.061645892
2342000000,-0.061516598
2343000000,-0.061386753
2344000000,-0.061258651
2345000000,-0.061126918
2346000000,-0.060998715
2347000000,-0.060869385
2348000000,-0.060740441
2349000000,-0.06061266
2350000000,-0.060481749
2351000000,-0.060353085
2352000000,-0.060226232
2353000000,-0.060098253
2354000000,-0.059969578
2355000000,-0.059841931
2356000000,-0.059714735
2357000000,-0.05958534
2358000000,-0.059458401
2359000000,-0.059330769
2360000000,-0.059203662
2361000000,-0.05907679
2362000000,-0.05895051
2363000000,-0.058823396
2364000000,-0.058696877
2365000000,-0.058569733
2366000000,-0.058443829
2367000000,-0.058318019
2368000000,-0.058192015
2369000000,-0.058065388
2370000000,-0.057940647
2371000000,-0.057815354
2372000000,-0.05768944
2373000000,-0.057563901
2374000000,-0.05743932
2375000000,-0.057314113
2376000000,-0.057188787
2377000000,-0.05706434
2378000000,-0.056940343
2379000000,-0.056816727
2380000000,-0.05669206
2381000000,-0.056568705
2382000000,-0.056444295
2383000000,-0.056321267
2384000000,-0.056197044
2385000000,-0.05607342
2386000000,-0.055950601
2387000000,-0.055828307
2388000000,-0.055705745
2389000000,-0.055582635
2390000000,-0.055459332
2391000000,-0.055337053
2392000000,-0.05521515
2393000000,-0.055093702
2394000000,-0.054971561
2395000000,-0.054850299
2396000000,-0.054728486
2397000000,-0.054607626
2398000000,-0.054485571
2399000000,-0.054366041
2400000000,-0.054244317
2401000000,-0.054123547
2402000000,-0.054002725
2403000000,-0.053882636
2404000000,-0.053762719
2405000000,-0.053642966
2406000000,-0.053522732
2407000000,-0.053402804
2408000000,-0.053281832
2409000000,-0.053163234
2410000000,-0.053044666
2411000000,-0.0529259
2412000000,-0.052805439
2413000000,-0.05268608
2414000000,-0.052567877
2415000000,-0.052448846
2416000000,-0.052329902
2417000000,-0.05221213
2418000000,-0.052094735
2419000000,-0.051977072
2420000000,-0.051859509
2421000000,-0.05174068
2422000000,-0.051623225
2423000000,-0.051505372
2424000000,-0.051388323
2425000000,-0.051271081
2426000000,-0.051155433
2427000000,-0.051037449
2428000000,-0.050919991
2429000000,-0.050804481
2430000000,-0.050688349
2431000000,-0.050572027
2432000000,-0.050455652
2433000000,-0.050340731
2434000000,-0.050224118
2435000000,-0.050107881
2436000000,-0.04999489
2437000000,-0.049877837
2438000000,-0.049762957
2439000000,-0.049647957
2440000000,-0.049533758
2441000000,-0.049418017
2442000000,-0.049304724
2443000000,-0.049189735
2444000000,-0.0490757
2445000000,-0.048962265
2446000000,-0.048847914
2447000000,-0.048734091
2448000000,-0.04862114
2449000000,-0.048506722
2450000000,-0.048394106
2451000000,-0.048280869
2452000000,-0.048168086
2453000000,-0.04805468
2454000000,-0.047943149
2455000000,-0.047830075
2456000000,-0.047717877
2457000000,-0.047605559
2458000000,-0.047493841
2459000000,-0.04738228
2460000000,-0.047270171
2461000000,-0.04715874
2462000000,-0.04704674
2463000000,-0.046935491
2464000000,-0.04682504
2465000000,-0.046714548
2466000000,-0.046604507
2467000000,-0.046492621
2468000000,-0.046383061
2469000000,-0.046272006
2470000000,-0.046161555
2471000000,-0.04605091
2472000000,-0.045941215
2473000000,-0.045831472
2474000000,-0.045721535
2475000000,-0.045612048
2476000000,-0.045502864
2477000000,-0.045392789
2478000000,-0.045283865
2479000000,-0.045176111
2480000000,-0.045067742
2481000000,-0.044957533
2482000000,-0.044848271
2483000000,-0.044740386
2484000000,-0.044633526
2485000000,-0.044524129
2486000000,-0.044416603
2487000000,-0.044307884
2488000000,-0.044200692
2489000000,-0.044093151
2490000000,-0.043986365
2491000000,-0.043878734
2492000000,-0.043771055
2493000000,-0.043663833
2494000000,-0.043556411
2495000000,-0.04345059
2496000000,-0.043345071
2497000000,-0.043237861
2498000000,-0.043131027
2499000000,-0.043025222
2500000000,-0.042919368
2501000000,-0.042813171
2502000000,-0.042706426
2503000000,-0.042601284
2504000000,-0.042495944
2505000000,-0.04239098
2506000000,-0.042285401
2507000000,-0.0421797
2508000000,-0.042074945
2509000000,-0.041970573
2510000000,-0.041867148
2511000000,-0.041762605
2512000000,-0.041657943
2513000000,-0.04155324
2514000000,-0.041450325
2515000000,-0.041346449
2516000000,-0.04124203
2517000000,-0.041138411
2518000000,-0.041036159
2519000000,-0.04093245
2520000000,-0.04082904
2521000000,-0.040726505
2522000000,-0.040623926
2523000000,-0.040522218
2524000000,-0.040419474
2525000000,-0.040317181
2526000000,-0.040214539
2527000000,-0.040112004
2528000000,-0.040010422
2529000000,-0.039910782
2530000000,-0.03980846
2531000000,-0.03970594
2532000000,-0.039604027
2533000000,-0.039503753
2534000000,-0.039402515
2535000000,-0.039301809
2536000000,-0.039200328
2537000000,-0.03909938
2538000000,-0.038999382
2539000000,-0.038899109
2540000000,-0.038798451
2541000000,-0.038699083
2542000000,-0.038599595
2543000000,-0.038498573
2544000000,-0.038398348
2545000000,-0.038298655
2546000000,-0.038200404
2547000000,-0.038100887
2548000000,-0.038000908
2549000000,-0.037902299
2550000000,-0.037801925
2551000000,-0.037704639
2552000000,-0.037605248
2553000000,-0.037505656
2554000000,-0.037407514
2555000000,-0.037309404
2556000000,-0.037211519
2557000000,-0.037112594
2558000000,-0.037014466
2559000000,-0.036916867
2560000000,-0.036820218
2561000000,-0.036721312
2562000000,-0.036623273
2563000000,-0.036526106
2564000000,-0.036429785
2565000000,-0.036332455
2566000000,-0.036234431
2567000000,-0.036137097
2568000000,-0.036041047
2569000000,-0.035943888
2570000000,-0.035848174
2571000000,-0.035750855
2572000000,-0.035654821
2573000000,-0.035559475
2574000000,-0.035462551
2575000000,-0.035366964
2576000000,-0.035271674
2577000000,-0.035176266
2578000000,-0.035079665
2579000000,-0.034984589
2580000000,-0.034890383
2581000000,-0.034795064
2582000000,-0.034699965
2583000000,-0.034604486
2584000000,-0.034510296
2585000000,-0.034416139
2586000000,-0.03432202
2587000000,-0.034228042
2588000000,-0.034134097
2589000000,-0.03403946
2590000000,-0.033945121
2591000000,-0.033852953
2592000000,-0.033757877
2593000000,-0.033666044
2594000000,-0.033572372
2595000000,-0.033479802
2596000000,-0.03338654
2597000000,-0.033293653
2598000000,-0.033200644
2599000000,-0.03310702
2600000000,-0.033015415
2601000000,-0.032922123
2602000000,-0.032831423
2603000000,-0.032739379
2604000000,-0.032647867
2605000000,-0.032554824
2606000000,-0.032462914
2607000000,-0.032371692
2608000000,-0.032279126
2609000000,-0.032188576
2610000000,-0.032098558
2611000000,-0.032006696
2612000000,-0.031915288
2613000000,-0.031825069
2614000000,-0.031734072
2615000000,-0.031643298
2616000000,-0.031552061
2617000000,-0.031462684
2618000000,-0.031373013
2619000000,-0.031282406
2620000000,-0.031191679
2621000000,-0.03110305
2622000000,-0.031012658
2623000000,-0.030923372
2624000000,-0.030834381
2625000000,-0.030744281
2626000000,-0.030654971
2627000000,-0.030565126
2628000000,-0.030477377
2629000000,-0.03038737
2630000000,-0.030298231
2631000000,-0.030210042
2632000000,-0.030120585
2633000000,-0.03003265
2634000000,-0.029944338
2635000000,-0.029855747
2636000000,-0.029767945
2637000000,-0.029680677
2638000000,-0.029591646
2639000000,-0.029504297
2640000000,-0.029416589
2641000000,-0.029329909
2642000000,-0.029242694
2643000000,-0.029153062
2644000000,-0.029066594
2645000000,-0.028980007
2646000000,-0.028893379
2647000000,-0.028806552
2648000000,-0.028720593
2649000000,-0.028633526
2650000000,-0.028546337
2651000000,-0.028461166
2652000000,-0.02837423
2653000000,-0.02828791
2654000000,-0.028201804
2655000000,-0.028116725
2656000000,-0.028030952
2657000000,-0.027945634
2658000000,-0.027861262
2659000000,-0.02777677
2660000000,-0.027691746
2661000000,-0.027606441
2662000000,-0.027521094
2663000000,-0.027436778
2664000000,-0.027352834
2665000000,-0.027268115
2666000000,-0.027183438
2667000000,-0.027100282
2668000000,-0.027015937
2669000000,-0.026932048
2670000000,-0.026848866
2671000000,-0.026764654
2672000000,-0.026680324
2673000000,-0.026596528
2674000000,-0.026514668
2675000000,-0.026431618
2676000000,-0.026347956
2677000000,-0.026265735
2678000000,-0.026182406
2679000000,-0.026098957
2680000000,-0.026017033
2681000000,-0.025934905
2682000000,-0.025852738
2683000000,-0.02577029
2684000000,-0.025687965
2685000000,-0.02560593
2686000000,-0.025524763
2687000000,-0.025442079
2688000000,-0.025360834
2689000000,-0.025279226
2690000000,-0.025198808
2691000000,-0.02511671
2692000000,-0.025036054
2693000000,-0.024954127
2694000000,-0.024873393
2695000000,-0.024792787
2696000000,-0.024712062
2697000000,-0.024631459
2698000000,-0.024551149
2699000000,-0.024471292
2700000000,-0.024390331
2701000000,-0.02431081
2702000000,-0.024229938
2703000000,-0.024150258
2704000000,-0.024071774
2705000000,-0.02399087
2706000000,-0.02391124
2707000000,-0.023832066
2708000000,-0.023753839
2709000000,-0.023673933
2710000000,-0.023595465
2711000000,-0.02351696
2712000000,-0.023438254
2713000000,-0.023358442
2714000000,-0.023280643
2715000000,-0.023202645
2716000000,-0.023124687
2717000000,-0.023047023
2718000000,-0.022968827
2719000000,-0.022891004
2720000000,-0.022813553
2721000000,-0.022736557
2722000000,-0.022658456
2723000000,-0.022581138
2724000000,-0.022503372
2725000000,-0.022427619
2726000000,-0.022348957
2727000000,-0.022272965
2728000000,-0.022195622
2729000000,-0.022118898
2730000000,-0.022042545
2731000000,-0.021967141
2732000000,-0.021889891
2733000000,-0.021814412
2734000000,-0.021738073
2735000000,-0.021662764
2736000000,-0.021587251
2737000000,-0.021511292
2738000000,-0.02143554
2739000000,-0.021360818
2740000000,-0.021285074
2741000000,-0.02120962
2742000000,-0.021134537
2743000000,-0.021060484
2744000000,-0.020985244
2745000000,-0.02091087
2746000000,-0.020835556
2747000000,-0.020761926
2748000000,-0.020688012
2749000000,-0.020613242
2750000000,-0.020538842
2751000000,-0.020465063
2752000000,-0.020392064
2753000000,-0.020317387
2754000000,-0.020245299
2755000000,-0.020170875
2756000000,-0.020098139
2757000000,-0.020024706
2758000000,-0.019952055
2759000000,-0.019878959
2760000000,-0.01980566
2761000000,-0.01973339
2762000000,-0.019660918
2763000000,-0.019588493
2764000000,-0.019516272
2765000000,-0.019444099
2766000000,-0.019372214
2767000000,-0.019299308
2768000000,-0.019228008
2769000000,-0.019155439
2770000000,-0.019085124
2771000000,-0.019012891
2772000000,-0.01894152
2773000000,-0.018871011
2774000000,-0.018800059
2775000000,-0.018728331
2776000000,-0.01865763
2777000000,-0.018587302
2778000000,-0.018515296
2779000000,-0.018445795
2780000000,-0.0183747
2781000000,-0.018305127
2782000000,-0.018234774
2783000000,-0.018165944
2784000000,-0.018094862
2785000000,-0.018026367
2786000000,-0.01795562
2787000000,-0.017885735
2788000000,-0.017815899
2789000000,-0.017747501
2790000000,-0.017677832
2791000000,-0.017608786
2792000000,-0.017540028
2793000000,-0.017470086
2794000000,-0.017401831
2795000000,-0.017333698
2796000000,-0.017265778
2797000000,-0.017196016
2798000000,-0.017127691
2799000000,-0.017060479
2800000000,-0.016991256
2801000000,-0.016923722
2802000000,-0.016856067
2803000000,-0.016787719
2804000000,-0.016719827
2805000000,-0.016652388
2806000000,-0.016584832
2807000000,-0.016516175
2808000000,-0.016449444
2809000000,-0.016382188
2810000000,-0.016315304
2811000000,-0.01624928
2812000000,-0.016181091
2813000000,-0.016115082
2814000000,-0.01604706
2815000000,-0.015980642
2816000000,-0.015915172
2817000000,-0.015848111
2818000000,-0.015782401
2819000000,-0.015715506
2820000000,-0.015649321
2821000000,-0.015583169
2822000000,-0.015517065
2823000000,-0.015451013
2824000000,-0.015385821
2825000000,-0.01531985
2826000000,-0.0152554
2827000000,-0.01518887
2828000000,-0.015123691
2829000000,-0.015058563
2830000000,-0.014992485
2831000000,-0.014928183
2832000000,-0.014863187
2833000000,-0.014798475
2834000000,-0.014732665
2835000000,-0.014668951
2836000000,-0.014603967
2837000000,-0.014538865
2838000000,-0.014474791
2839000000,-0.014410514
2840000000,-0.014345714
2841000000,-0.014282838
2842000000,-0.014218374
2843000000,-0.014154109
2844000000,-0.014089406
2845000000,-0.014026225
2846000000,-0.013962581
2847000000,-0.013899735
2848000000,-0.013835939
2849000000,-0.013772855
2850000000,-0.013709969
2851000000,-0.013646646
2852000000,-0.013583119
2853000000,-0.013519961
2854000000,-0.013457921
2855000000,-0.013395014
2856000000,-0.013333053
2857000000,-0.013269993
2858000000,-0.013206987
2859000000,-0.013145817
2860000000,-0.013083551
2861000000,-0.01302125
2862000000,-0.01295817
2863000000,-0.012896293
2864000000,-0.012835505
2865000000,-0.012773708
2866000000,-0.01271294
2867000000,-0.012650988
2868000000,-0.012589494
2869000000,-0.012528455
2870000000,-0.012467699
2871000000,-0.012406335
2872000000,-0.012345428
2873000000,-0.012284402
2874000000,-0.012224578
2875000000,-0.012163716
2876000000,-0.012102504
2877000000,-0.012042641
2878000000,-0.011982168
2879000000,-0.011922153
2880000000,-0.011861443
2881000000,-0.011802166
2882000000,-0.011740815
2883000000,-0.011680812
2884000000,-0.011621839
2885000000,-0.011562346
2886000000,-0.011503537
2887000000,-0.011444294
2888000000,-0.011383868
2889000000,-0.011324876
2890000000,-0.011266253
2891000000,-0.011206534
2892000000,-0.011147846
2893000000,-0.011088952
2894000000,-0.011030428
2895000000,-0.010971297
2896000000,-0.010912132
2897000000,-0.010854977
2898000000,-0.010795489
2899000000,-0.010737032
2900000000,-0.010679605
2901000000,-0.010621399
2902000000,-0.010563561
2903000000,-0.010505779
2904000000,-0.010447302
2905000000,-0.010391321
2906000000,-0.010332781
2907000000,-0.010275986
2908000000,-0.010217696
2909000000,-0.01016124
2910000000,-0.010103774
2911000000,-0.010047168
2912000000,-0.009989377
2913000000,-0.009933107
2914000000,-0.009876317
2915000000,-0.009820297
2916000000,-0.009763845
2917000000,-0.009708337
2918000000,-0.009651384
2919000000,-0.009594576
2920000000,-0.009539287
2921000000,-0.009483128
2922000000,-0.009427114
2923000000,-0.009370892
2924000000,-0.009315527
2925000000,-0.009259244
2926000000,-0.009203154
2927000000,-0.009148583
2928000000,-0.009092919
2929000000,-0.009037047
2930000000,-0.00898327
2931000000,-0.00892685
2932000000,-0.008873235
2933000000,-0.008818127
2934000000,-0.0087633
2935000000,-0.008707379
2936000000,-0.008652978
2937000000,-0.008598369
2938000000,-0.00854373
2939000000,-0.008490522
2940000000,-0.00843467
2941000000,-0.00838065
2942000000,-0.008326774
2943000000,-0.008273179
2944000000,-0.008219377
2945000000,-0.008166032
2946000000,-0.008111681
2947000000,-0.008058098
2948000000,-0.00800506
2949000000,-0.007950929
2950000000,-0.007898141
2951000000,-0.007844259
2952000000,-0.007791233
2953000000,-0.007738664
2954000000,-0.007685578
2955000000,-0.007632683
2956000000,-0.007579845
2957000000,-0.007526491
2958000000,-0.007473904
2959000000,-0.00742226
2960000000,-0.007369524
2961000000,-0.007316758
2962000000,-0.007263784
2963000000,-0.007212727
2964000000,-0.007160181
2965000000,-0.007107338
2966000000,-0.007055349
2967000000,-0.007003598
2968000000,-0.006953099
2969000000,-0.006900932
2970000000,-0.006848249
2971000000,-0.006797969
2972000000,-0.006746022
2973000000,-0.006694045
2974000000,-0.006642834
2975000000,-0.006592258
2976000000,-0.006540898
2977000000,-0.006490482
2978000000,-0.006438398
2979000000,-0.006387923
2980000000,-0.006337816
2981000000,-0.00628759
2982000000,-0.006236004
2983000000,-0.006185144
2984000000,-0.006135535
2985000000,-0.00608532
2986000000,-0.00603459
2987000000,-0.005984139
2988000000,-0.005934144
2989000000,-0.005884696
2990000000,-0.005834285
2991000000,-0.005784203
2992000000,-0.005735857
2993000000,-0.005685449
2994000000,-0.00563638
2995000000,-0.005587102
2996000000,-0.005536824
2997000000,-0.005488154
2998000000,-0.00543879
2999000000,-0.005390369
3000000000,-0.005341254
3001000000,-0.00529193
3002000000,-0.005244215
3003000000,-0.005195896
3004000000,-0.005147458
3005000000,-0.005099963
3006000000,-0.005051378
3007000000,-0.00500307
3008000000,-0.004955975
3009000000,-0.004908276
3010000000,-0.00486143
3011000000,-0.004812919
3012000000,-0.004765926
3013000000,-0.00471957
3014000000,-0.004672341
3015000000,-0.004626901
3016000000,-0.004579796
3017000000,-0.004533329
3018000000,-0.004488956
3019000000,-0.004443404
3020000000,-0.004398311
3021000000,-0.004354555
3022000000,-0.004310772
3023000000,-0.004267355
3024000000,-0.004224488
3025000000,-0.004181715
3026000000,-0.004139491
3027000000,-0.004097149
3028000000,-0.004054688
3029000000,-0.004011139
3030000000,-0.003969412
3031000000,-0.00392784
3032000000,-0.003885391
3033000000,-0.003842036
3034000000,-0.003801836
3035000000,-0.003759034
3036000000,-0.003716476
3037000000,-0.003676317
3038000000,-0.003634887
3039000000,-0.003593703
3040000000,-0.003552218
3041000000,-0.003512162
3042000000,-0.003472169
3043000000,-0.003430816
3044000000,-0.003390496
3045000000,-0.003350634
3046000000,-0.003310655
3047000000,-0.003270557
3048000000,-0.003231492
3049000000,-0.003192703
3050000000,-0.003152918
3051000000,-0.00311553
3052000000,-0.003075417
3053000000,-0.003038066
3054000000,-0.002999172
3055000000,-0.002960524
3056000000,-0.002922243
3057000000,-0.002884146
3058000000,-0.00284669
3059000000,-0.00281066
3060000000,-0.002772483
3061000000,-0.002735642
3062000000,-0.002698289
3063000000,-0.002661787
3064000000,-0.002625743
3065000000,-0.002589673
3066000000,-0.002553092
3067000000,-0.002518147
3068000000,-0.00248133
3069000000,-0.002446424
3070000000,-0.002410247
3071000000,-0.002375681
3072000000,-0.002340997
3073000000,-0.002306194
3074000000,-0.00227185
3075000000,-0.002237296
3076000000,-0.002203292
3077000000,-0.002169261
3078000000,-0.002135989
3079000000,-0.002101631
3080000000,-0.002068883
3081000000,-0.002035348
3082000000,-0.002002848
3083000000,-0.00197023
3084000000,-0.00193807
3085000000,-0.00190676
3086000000,-0.001872728
3087000000,-0.001841757
3088000000,-0.00181037
3089000000,-0.001778864
3090000000,-0.001747448
3091000000,-0.001716375
3092000000,-0.001685875
3093000000,-0.001656017
3094000000,-0.001624889
3095000000,-0.001595464
3096000000,-0.001564769
3097000000,-0.001535315
3098000000,-0.001506688
3099000000,-0.001477368
3100000000,-0.001447837
3101000000,-0.001418281
3102000000,-0.001388514
3103000000,-0.001359391
3104000000,-0.001332474
3105000000,-0.001302539
3106000000,-0.001273937
3107000000,-0.001245309
3108000000,-0.001215689
3109000000,-0.001187885
3110000000,-0.001158606
3111000000,-0.00112999
3112000000,-0.001102595
3113000000,-0.001073929
3114000000,-0.001045146
3115000000,-0.001017397
3116000000,-0.000989344
3117000000,-0.000960969
3118000000,-0.000932291
3119000000,-0.000905223
3120000000,-0.000876403
3121000000,-0.000848523
3122000000,-0.000821103
3123000000,-0.000792895
3124000000,-0.000765331
3125000000,-0.000737074
3126000000,-0.000709089
3127000000,-0.000681656
3128000000,-0.000653529
3129000000,-0.00062625
3130000000,-0.000598463
3131000000,-0.000571525
3132000000,-0.00054302
3133000000,-0.000515457
3134000000,-0.000488165
3135000000,-0.000460755
3136000000,-0.000433898
3137000000,-0.000406829
3138000000,-0.000378972
3139000000,-0.000351279
3140000000,-0.000324822
3141000000,-0.000297375
3142000000,-0.0002702
3143000000,-0.00024473
3144000000,-0.000216649
3145000000,-0.000189696
3146000000,-0.000163779
3147000000,-0.000136108
3148000000,-0.000109379
3149000000,-8.25E-05
3150000000,-5.61E-05
3151000000,-3.02E-05
3152000000,-3.59E-06
3153000000,2.32E-05
3154000000,4.89E-05
3155000000,7.57E-05
3156000000,0.000102262
3157000000,0.000128322
3158000000,0.000153923
3159000000,0.000180219
3160000000,0.000206538
3161000000,0.000232493
3162000000,0.000257412
3163000000,0.000283215
3164000000,0.000309816
3165000000,0.000334124
3166000000,0.000360091
3167000000,0.000385987
3168000000,0.000410167
3169000000,0.000435721
3170000000,0.000460911
3171000000,0.000486408
3172000000,0.000511644
3173000000,0.000536706
3174000000,0.000561403
3175000000,0.000586699
3176000000,0.00061096
3177000000,0.000636303
3178000000,0.000660318
3179000000,0.000684837
3180000000,0.000710145
3181000000,0.000734805
3182000000,0.000759772
3183000000,0.000782069
3184000000,0.000807081
3185000000,0.00083192
3186000000,0.000854956
3187000000,0.000878781
3188000000,0.000903301
3189000000,0.000927362
3190000000,0.000951058
3191000000,0.000975259
3192000000,0.000998906
3193000000,0.001022765
3194000000,0.001046932
3195000000,0.001069582
3196000000,0.001093218
3197000000,0.001116971
3198000000,0.001140455
3199000000,0.001162904
3200000000,0.001186433
3201000000,0.001209021
3202000000,0.001231918
3203000000,0.001255128
3204000000,0.001278069
3205000000,0.001301318
3206000000,0.001323918
3207000000,0.001347308
3208000000,0.001369085
3209000000,0.00139117
3210000000,0.001413664
3211000000,0.001436274
3212000000,0.001457464
3213000000,0.001479924
3214000000,0.001502888
3215000000,0.001524334
3216000000,0.001546379
3217000000,0.001569118
3218000000,0.00158986
3219000000,0.00161168
3220000000,0.001633618
3221000000,0.001655578
3222000000,0.001676982
3223000000,0.001697927
3224000000,0.001719758
3225000000,0.00174113
3226000000,0.001761947
3227000000,0.001783169
3228000000,0.001804797
3229000000,0.001825966
3230000000,0.001846868
3231000000,0.001867791
3232000000,0.001888254
3233000000,0.001909028
3234000000,0.001929342
3235000000,0.001950639
3236000000,0.001970996
3237000000,0.001991469
3238000000,0.002012734
3239000000,0.002032577
3240000000,0.002052058
3241000000,0.002072232
3242000000,0.002092716
3243000000,0.002112837
3244000000,0.00213269
3245000000,0.002151892
3246000000,0.002172075
3247000000,0.002191319
3248000000,0.002210966
3249000000,0.002231215
3250000000,0.00225004
3251000000,0.002270039
3252000000,0.002289002
3253000000,0.002309235
3254000000,0.002329299
3255000000,0.002348613
3256000000,0.002367273
3257000000,0.002387015
3258000000,0.00240716
3259000000,0.002426366
3260000000,0.002445494
3261000000,0.002464933
3262000000,0.002484393
3263000000,0.002502815
3264000000,0.002523468
3265000000,0.002542799
3266000000,0.002561955
3267000000,0.002580943
3268000000,0.002600813
3269000000,0.00261984
3270000000,0.002638602
3271000000,0.002658148
3272000000,0.002677526
3273000000,0.002696249
3274000000,0.00271634
3275000000,0.0027352
3276000000,0.002753891
3277000000,0.002773179
3278000000,0.002792007
3279000000,0.002810277
3280000000,0.002830102
3281000000,0.002849183
3282000000,0.002867804
3283000000,0.002886443
3284000000,0.002906158
3285000000,0.002924836
3286000000,0.002942769
3287000000,0.002962736
3288000000,0.002980228
3289000000,0.002999372
3290000000,0.003018731
3291000000,0.00303715
3292000000,0.003055294
3293000000,0.003074132
3294000000,0.003092705
3295000000,0.003110817
3296000000,0.00312885
3297000000,0.003145944
3298000000,0.003164308
3299000000,0.003183649
3300000000,0.003201472
3301000000,0.00322037
3302000000,0.003237469
3303000000,0.003254291
3304000000,0.00327344
3305000000,0.00329117
3306000000,0.003308722
3307000000,0.003325629
3308000000,0.00334399
3309000000,0.00336227
3310000000,0.003380385
3311000000,0.003397166
3312000000,0.003414838
3313000000,0.003432527
3314000000,0.003449276
3315000000,0.003468056
3316000000,0.003485516
3317000000,0.003503374
3318000000,0.003520967
3319000000,0.003539057
3320000000,0.003556305
3321000000,0.003573951
3322000000,0.003592289
3323000000,0.003610265
3324000000,0.003628455
3325000000,0.003645888
3326000000,0.003662777
3327000000,0.003680541
3328000000,0.003699772
3329000000,0.003717569
3330000000,0.003735977
3331000000,0.00375488
3332000000,0.003771211
3333000000,0.003789291
3334000000,0.003809118
3335000000,0.003827232
3336000000,0.003844126
3337000000,0.003862669
3338000000,0.003880372
3339000000,0.003898768
3340000000,0.003915549
3341000000,0.003932924
3342000000,0.003952525
3343000000,0.003970231
3344000000,0.003988332
3345000000,0.004005792
3346000000,0.004023368
3347000000,0.004041538
3348000000,0.004058769
3349000000,0.004076115
3350000000,0.004094633
3351000000,0.004111635
3352000000,0.004129907
3353000000,0.004146564
3354000000,0.004164591
3355000000,0.004182156
3356000000,0.004198882
3357000000,0.004216203
